1 10
1 1
2 0
2 8
2 5
1 10
2 5
1 18
2 19
1 12
2 5
1 1
1 1
0 3
2 3
1 9
2 13
2 8
2 0
2 15
1 10
1 4
2 0
1 7
1 14
2 18
1 9
2 1
1 2
1 6
1 1
1 10
2 0
1 9
2 0
2 3
1 10
1 8
1 10
1 9
1 10
2 5
2 13
1 12
2 17
1 7
1 1
1 10
2 7
1 12
0 18
1 5
2 3
1 5
2 2
2 0
1 15
1 7
1 2
1 2
2 2
2 19
1 0
1 1
1 5
2 2
1 8
2 19
2 3
1 6
1 10
1 4
2 13
2 13
1 19
2 19
2 5
1 16
1 7
1 8
1 1
1 8
1 9
2 13
1 2
1 8
2 19
1 6
1 7
1 9
2 15
0 6
1 6
2 19
1 4
1 9
1 6
2 13
2 19
1 1
1 5
2 15
2 9
2 3
2 1
2 3
1 7
1 10
2 3
1 8
1 10
1 5
1 16
1 7
1 12
1 12
1 18
2 5
1 12
1 10
1 8
1 12
1 15
1 7
1 7
2 5
1 7
1 9
2 13
0 6
1 7
2 2
1 0
1 8
2 14
2 3
2 2
2 3
2 0
1 8
2 3
1 9
2 19
2 9
1 15
2 14
2 7
1 14
1 10
2 17
1 5
2 18
1 6
2 19
2 2
1 16
1 1
1 1
1 14
1 10
2 3
2 14
1 6
1 7
1 12
1 2
1 7
2 3
2 19
1 4
1 0
1 3
1 1
2 2
1 2
2 12
1 8
1 17
2 3
2 8
2 13
1 6
2 0
2 13
2 3
1 6
2 3
1 6
1 1
2 3
2 17
1 10
2 15
2 17
1 7
2 0
2 13
1 15
1 17
1 2
1 12
1 4
2 3
2 1
1 12
1 17
1 12
2 0
2 2
1 10
1 10
1 15
1 7
2 13
1 6
2 19
1 11
1 1
1 14
1 4
2 19
1 7
1 7
1 1
2 19
1 10
2 1
2 15
2 5
2 17
1 7
1 1
1 6
1 8
1 0
2 13
2 2
2 2
1 12
2 3
0 9
2 3
1 10
2 14
1 12
1 9
1 10
2 3
1 7
2 14
1 16
2 0
2 17
1 6
2 19
2 19
2 13
1 10
1 7
2 14
2 3
2 3
2 3
2 9
2 10
2 19
1 7
1 1
2 2
2 15
2 19
1 8
1 7
2 0
1 0
1 8
1 10
1 7
1 10
1 9
2 14
1 9
1 10
1 16
2 15
1 4
2 14
2 15
1 1
1 4
1 4
1 19
1 15
2 19
