93 31
21 88
25 28
82 46
95 98
32 37
30 99
13 28
15 88
30 5
53 51
34 59
28 26
39 81
0 34
58 3
71 55
55 70
37 25
31 31
20 52
82 17
36 26
80 57
58 23
41 41
70 20
39 42
77 99
62 54
26 48
57 30
6 31
2 65
11 30
43 37
45 11
18 66
23 27
91 72
34 60
3 25
29 42
98 28
0 76
51 13
78 94
63 93
78 79
80 97
62 52
86 60
85 91
56 20
47 11
21 53
48 11
62 5
2 95
25 87
94 80
24 41
42 10
27 1
66 26
44 96
72 68
97 53
45 95
61 71
22 50
36 65
53 4
93 59
50 40
58 78
20 55
73 46
45 83
12 59
22 96
5 13
81 83
44 88
75 65
31 7
34 46
48 66
88 42
58 87
94 30
59 96
50 80
27 50
50 10
42 49
85 32
5 95
17 81
36 55
0 38
1 8
2 98
3 43
4 3
5 19
6 94
7 1
8 66
9 97
10 50
11 79
12 49
13 31
14 22
15 2
16 15
17 64
18 63
19 4
20 71
21 87
22 60
23 86
24 97
25 81
26 83
27 41
28 86
29 29
30 84
31 68
32 32
33 43
34 75
35 70
36 7
37 15
38 99
39 8
40 64
41 26
42 93
43 41
44 82
45 86
46 90
47 27
48 69
49 38
50 76
51 42
52 89
53 30
54 74
55 11
56 4
57 53
58 93
59 8
60 35
61 39
62 9
63 11
64 55
65 39
66 27
67 35
68 66
69 31
70 53
71 89
72 50
73 24
74 7
75 64
76 43
77 55
78 87
79 39
80 76
81 28
82 19
83 64
84 38
85 47
86 62
87 63
88 69
89 41
90 97
91 59
92 35
93 99
94 76
95 15
96 30
97 35
98 76
99 82
