0 0
1 0
0 10
0 2
2 4
1 16
1 19
0 13
1 0
1 11
0 2
1 0
0 13
1 11
0 7
0 0
0 15
1 0
0 2
0 18
0 4
0 17
1 18
0 18
2 3
0 6
0 2
1 9
0 6
1 13
0 6
0 0
0 5
1 3
0 1
1 1
1 13
1 3
0 2
1 6
0 13
0 15
1 0
0 0
0 15
1 4
1 0
1 13
0 7
0 15
1 19
0 15
1 5
2 7
1 19
0 15
0 5
1 2
0 14
0 15
0 0
0 5
0 19
1 3
0 15
1 11
1 11
2 9
0 2
0 5
0 7
1 11
2 17
1 18
1 13
0 8
0 3
0 2
0 1
0 15
0 2
0 13
0 5
0 18
0 5
1 5
0 7
0 5
1 0
0 1
0 16
0 18
0 16
2 15
0 16
0 19
1 0
1 8
2 9
1 16
0 10
0 15
1 0
1 5
0 3
2 0
0 15
1 3
1 13
0 2
0 7
0 3
0 2
1 13
0 8
1 18
0 5
1 13
0 5
0 1
1 0
1 6
0 18
0 15
0 5
1 3
0 15
2 3
1 5
0 0
2 2
1 18
1 4
1 0
0 5
0 2
0 16
0 0
0 2
0 5
0 15
0 3
0 15
0 7
0 15
1 4
1 3
0 6
1 13
1 8
1 19
1 5
1 5
1 8
0 15
0 17
0 18
0 10
0 16
1 13
1 0
0 13
0 1
1 6
1 16
0 16
0 2
1 5
0 5
1 19
1 9
0 2
1 3
1 3
0 5
0 0
0 2
1 6
0 19
0 15
1 13
0 2
1 1
2 15
1 0
0 0
0 0
0 2
0 18
0 14
0 13
1 13
0 5
0 2
0 15
0 18
0 16
1 9
0 15
0 15
1 5
0 15
0 5
1 3
0 5
0 8
0 8
0 8
2 4
0 6
1 5
0 2
0 3
1 0
0 7
0 14
2 1
0 5
1 17
0 2
0 5
1 8
0 0
0 2
0 3
0 18
0 15
1 6
0 2
0 10
0 1
1 18
1 18
1 6
1 16
1 5
1 12
0 2
0 0
0 2
1 12
1 18
0 5
1 13
0 15
0 11
1 1
1 13
0 3
1 0
0 7
1 3
0 5
1 13
0 0
0 5
1 13
0 18
0 15
0 15
1 0
1 0
0 2
0 10
0 3
0 0
0 11
1 3
0 2
0 15
0 11
0 8
0 14
1 18
0 15
0 13
1 13
0 15
0 7
0 15
0 7
0 2
0 0
1 3
0 15
0 15
1 18
0 13
1 18
0 2
0 15
1 9
0 3
0 18
1 0
1 1
0 11
0 15
0 18
2 7
1 13
1 0
0 2
0 14
0 8
0 8
1 9
0 0
1 12
1 6
0 5
0 14
2 13
1 5
1 5
0 15
0 5
0 5
1 13
0 7
1 19
1 1
1 6
0 11
0 3
0 14
1 5
2 4
0 7
0 2
1 2
1 18
0 18
0 15
1 0
1 9
2 5
1 0
0 8
2 14
1 5
0 8
0 3
1 11
1 19
1 12
1 11
1 16
0 2
0 0
0 5
0 13
0 14
1 13
1 6
1 11
1 0
2 2
0 14
1 0
0 8
0 8
2 10
1 18
2 4
1 13
0 10
0 1
1 19
0 10
1 13
0 5
1 19
0 5
0 15
0 15
0 15
0 0
0 7
0 5
0 16
0 15
1 8
0 7
0 18
0 3
0 13
1 3
0 8
1 0
0 15
0 5
0 5
0 11
0 3
2 3
1 13
1 13
0 6
1 0
1 12
2 12
0 1
1 5
0 2
0 7
1 8
1 3
1 0
2 12
0 15
0 15
1 3
0 5
1 0
0 7
1 0
0 2
1 1
1 18
0 5
1 6
0 5
0 2
0 15
1 13
1 14
0 1
1 0
1 1
1 12
0 10
0 11
2 18
0 15
1 0
1 3
0 1
1 6
0 18
0 15
1 19
1 1
0 6
0 15
0 0
0 19
0 2
0 2
1 11
1 0
1 18
1 0
0 2
0 8
1 0
1 5
1 0
1 3
1 10
1 4
1 0
1 5
1 7
0 18
1 16
1 16
0 15
0 2
0 1
0 15
1 16
0 3
0 0
0 2
0 1
0 13
2 10
0 5
0 15
1 3
1 0
0 0
0 7
1 18
0 18
0 15
0 8
0 15
0 8
0 7
0 0
0 11
0 18
1 17
0 15
0 15
1 3
1 11
1 13
