5 15
17 13
19 19
12 17
1 6
6 16
7 17
2 6
4 12
1 3
18 18
10 7
5 4
15 8
19 19
5 16
5 5
10 7
7 9
2 12
2 12
5 0
7 6
8 10
18 15
10 8
1 3
1 19
3 19
8 16
14 8
1 0
18 13
8 6
17 9
16 5
2 5
2 18
4 5
3 8
9 18
3 19
1 16
3 18
7 15
12 18
14 3
13 0
9 8
12 18
13 11
3 0
6 17
7 3
5 16
9 7
10 11
3 19
14 2
16 15
10 12
5 1
4 19
16 0
12 14
17 8
8 19
1 19
7 12
19 5
5 16
16 4
14 11
5 12
19 4
9 6
16 10
10 6
15 15
5 8
1 2
18 15
9 16
19 10
0 0
13 17
0 0
7 1
19 7
2 13
15 0
11 6
9 18
18 0
10 1
19 1
4 4
15 17
16 12
18 13
0 0
0 0
0 0
0 0
0 0
1 3
1 3
1 9
1 13
1 2
2 6
2 19
2 12
2 19
2 12
3 9
3 18
3 8
3 8
3 19
4 18
4 5
4 18
4 17
4 13
5 8
5 14
5 13
5 14
5 12
6 16
6 18
6 0
6 16
6 0
7 0
7 14
7 6
7 14
7 9
8 9
8 11
8 12
8 17
8 6
9 16
9 18
9 9
9 4
9 4
10 14
10 16
10 2
10 0
10 14
11 5
11 10
11 12
11 0
11 14
12 14
12 18
12 0
12 17
12 16
13 5
13 9
13 14
13 2
13 14
14 11
14 14
14 0
14 12
14 8
15 12
15 18
15 15
15 4
15 8
16 8
16 10
16 13
16 17
16 19
17 16
17 17
17 1
17 0
17 17
18 13
18 10
18 10
18 8
18 18
19 16
19 7
19 4
19 10
19 13
